adhesome_gene,corr,tissue
ADD1,0.094457294,Blood Vessel
SHROOM3,0.047370795,Blood Vessel
ARHGAP24,0.04926774,Blood Vessel
GAB1,0.365555703,Blood Vessel
RAPGEF2,0.469299931,Blood Vessel
PALLD,-0.047826186,Blood Vessel
CASP3,-0.140023178,Blood Vessel
SORBS2,0.1086857,Blood Vessel
FAT1,0.364335003,Blood Vessel
EXOC3,0.17182416,Blood Vessel
CTNND2,0.110467085,Blood Vessel
TRIO,0.3794706,Blood Vessel
CDH18,0.067520965,Blood Vessel
CDH12,0.226674274,Blood Vessel
CDH10,0.101987671,Blood Vessel
CDH9,0.28831551,Blood Vessel
CDH6,0.096555346,Blood Vessel
PDZD2,0.11570034,Blood Vessel
ITGA1,0.276351381,Blood Vessel
ITGA2,0.316853384,Blood Vessel
PDE4D,0.121752071,Blood Vessel
RASA1,0.500457395,Blood Vessel
FER,0.454416805,Blood Vessel
PPP2CA,-0.099497322,Blood Vessel
CTNNA1,0.17131514,Blood Vessel
DIAPH1,0.183648827,Blood Vessel
ARHGAP26,0.053268456,Blood Vessel
DBN1,0.099464202,Blood Vessel
NEDD9,-0.055523872,Blood Vessel
RNF5,-0.095849157,Blood Vessel
DEF6,0.033965749,Blood Vessel
CD2AP,0.261639096,Blood Vessel
MYO6,0.439592448,Blood Vessel
FYN,-0.167234742,Blood Vessel
MARCKS,0.163386645,Blood Vessel
PTPRK,0.126758549,Blood Vessel
EZR,-0.080212419,Blood Vessel
GNA12,-0.045419878,Blood Vessel
ACTB,-0.167045976,Blood Vessel
FSCN1,0.00489897,Blood Vessel
RAC1,-0.194348472,Blood Vessel
ITGB8,0.1363736,Blood Vessel
ELMO1,-0.146122893,Blood Vessel
EGFR,0.215442176,Blood Vessel
LIMK1,-0.006178385,Blood Vessel
HSPB1,-0.120089104,Blood Vessel
PTPN12,0.107125529,Blood Vessel
KRIT1,0.407604383,Blood Vessel
TRIP6,0.18274772,Blood Vessel
CBLL1,-0.009346752,Blood Vessel
TES,-0.071458168,Blood Vessel
CAV1,0.068552242,Blood Vessel
MET,-0.069840525,Blood Vessel
WASL,0.257061779,Blood Vessel
ZYX,-0.058845094,Blood Vessel
KCNH2,0.033378302,Blood Vessel
DLC1,0.225209839,Blood Vessel
SORBS3,0.045547289,Blood Vessel
PTK2B,-0.119333023,Blood Vessel
ADAM9,0.115654461,Blood Vessel
LYN,-0.093176864,Blood Vessel
SDCBP,-0.217046068,Blood Vessel
PABPC1,0.004455942,Blood Vessel
PTK2,0.175296073,Blood Vessel
SCRIB,0.102497464,Blood Vessel
PLEC,0.311589479,Blood Vessel
SHARPIN,-0.19500703,Blood Vessel
TESK1,-0.080452121,Blood Vessel
TLN1,0.151821684,Blood Vessel
TJP2,0.035508328,Blood Vessel
OSTF1,-0.269993615,Blood Vessel
SYK,-0.086057598,Blood Vessel
SPTLC1,0.181354511,Blood Vessel
CORO2A,-0.091535448,Blood Vessel
ENG,0.076838608,Blood Vessel
ABL1,0.200037746,Blood Vessel
RAPGEF1,0.138397319,Blood Vessel
VAV2,0.339147397,Blood Vessel
ITGA8,0.117141548,Blood Vessel
VIM,0.169836914,Blood Vessel
ARHGAP21,0.531008476,Blood Vessel
ABI1,0.203234714,Blood Vessel
MPP7,0.108968696,Blood Vessel
SVIL,0.26112246,Blood Vessel
ARHGAP12,0.419030924,Blood Vessel
ITGB1,0.125762634,Blood Vessel
NRP1,0.184030987,Blood Vessel
PARD3,0.199642572,Blood Vessel
MAPK8,0.385029513,Blood Vessel
ANK3,-0.000273932,Blood Vessel
CTNNA3,0.357430921,Blood Vessel
VCL,0.319445071,Blood Vessel
DLG5,0.346322632,Blood Vessel
LDB3,0.388154517,Blood Vessel
PTEN,0.191449066,Blood Vessel
SORBS1,0.113180012,Blood Vessel
ADAM12,0.116220074,Blood Vessel
DOCK1,0.227728127,Blood Vessel
HRAS,-0.392340005,Blood Vessel
CD151,0.004670074,Blood Vessel
ILK,0.006739072,Blood Vessel
PARVA,0.066384942,Blood Vessel
PLEKHA7,0.187471798,Blood Vessel
PTPRJ,-0.106474064,Blood Vessel
CTNND1,0.525459594,Blood Vessel
LPXN,0.316547504,Blood Vessel
SLC3A2,-0.08542175,Blood Vessel
FERMT3,-0.171977241,Blood Vessel
CAPN1,-0.139482103,Blood Vessel
CFL1,-0.357123905,Blood Vessel
CORO1B,-0.265181012,Blood Vessel
PPFIA1,0.335198825,Blood Vessel
CTTN,0.340865852,Blood Vessel
INPPL1,0.34768087,Blood Vessel
MYO7A,-0.128809128,Blood Vessel
PAK1,0.2791257,Blood Vessel
RDX,0.112412298,Blood Vessel
LAYN,0.059531952,Blood Vessel
CBL,0.345642615,Blood Vessel
THY1,0.049659329,Blood Vessel
ARHGEF12,0.320294271,Blood Vessel
ARHGAP32,0.536064839,Blood Vessel
PTPN6,-0.160730739,Blood Vessel
PTPRO,0.047098752,Blood Vessel
TUBA1B,-0.103395788,Blood Vessel
RACGAP1,-0.052665511,Blood Vessel
LIMA1,0.507952669,Blood Vessel
ITGB7,0.173734296,Blood Vessel
ITGA5,0.029152284,Blood Vessel
ITGA7,0.310519731,Blood Vessel
LRP1,0.272132807,Blood Vessel
AGAP2,-0.000992853,Blood Vessel
LIN7A,0.103052374,Blood Vessel
VEZT,0.376296591,Blood Vessel
SSH1,0.299664574,Blood Vessel
TRPV4,0.006858587,Blood Vessel
GIT2,0.277718496,Blood Vessel
PTPN11,0.070491691,Blood Vessel
PXN,0.230334466,Blood Vessel
CLIP1,-0.008387606,Blood Vessel
STARD13,0.279627382,Blood Vessel
TRPC4,0.020527752,Blood Vessel
LMO7,0.271497137,Blood Vessel
ARHGEF7,0.425631514,Blood Vessel
MMP14,0.032327104,Blood Vessel
CDH24,0.110865669,Blood Vessel
PRKD1,0.01551359,Blood Vessel
ARHGAP5,0.263259079,Blood Vessel
ARF6,-0.106961729,Blood Vessel
FERMT2,-0.012158552,Blood Vessel
KTN1,0.129965323,Blood Vessel
AKAP5,0.171894076,Blood Vessel
HSPA2,0.138843623,Blood Vessel
ACTN1,0.168225616,Blood Vessel
PSEN1,-0.020209748,Blood Vessel
NUMB,0.437022388,Blood Vessel
DYNC1H1,0.259163214,Blood Vessel
ZFYVE21,0.226444224,Blood Vessel
AKT1,0.015707587,Blood Vessel
TJP1,0.207583281,Blood Vessel
TRPM7,0.350256421,Blood Vessel
CGNL1,0.196862233,Blood Vessel
ADAM10,0.119265137,Blood Vessel
ITGA11,0.126712401,Blood Vessel
CSK,-0.156203723,Blood Vessel
PEAK1,0.454073293,Blood Vessel
CIB2,-0.005988014,Blood Vessel
CIB1,-0.215585632,Blood Vessel
IQGAP1,0.263670528,Blood Vessel
SYNM,0.191236681,Blood Vessel
MAPK8IP3,0.485634969,Blood Vessel
PKD1,0.305340065,Blood Vessel
PDPK1,0.330174933,Blood Vessel
NUDT16L1,-0.167051313,Blood Vessel
SH2B1,0.42830512,Blood Vessel
ITGAL,0.10290554,Blood Vessel
ITGAM,-0.08177628,Blood Vessel
ITGAX,0.142742588,Blood Vessel
ITGAD,0.172876507,Blood Vessel
TGFB1I1,-0.102848767,Blood Vessel
CDH8,0.087408453,Blood Vessel
CDH11,0.190905361,Blood Vessel
CDH5,-0.09719614,Blood Vessel
CDH3,0.081156315,Blood Vessel
CDH1,-0.045471595,Blood Vessel
BCAR1,0.198930138,Blood Vessel
CDH15,0.001979677,Blood Vessel
CRK,-0.088276651,Blood Vessel
ITGAE,-0.372498564,Blood Vessel
PFN1,-0.360325038,Blood Vessel
NDEL1,0.213306443,Blood Vessel
MYH10,0.109501831,Blood Vessel
GIT1,-0.078697158,Blood Vessel
SRCIN1,0.137642301,Blood Vessel
LASP1,-0.00458456,Blood Vessel
GRB7,0.055970016,Blood Vessel
WIPF2,0.298008738,Blood Vessel
JUP,0.059813177,Blood Vessel
STAT3,0.172768905,Blood Vessel
ITGB3,0.284819471,Blood Vessel
ABI3,-0.18892802,Blood Vessel
ITGA3,0.098629653,Blood Vessel
NME1,-0.18381331,Blood Vessel
PRKCA,0.107693935,Blood Vessel
GRB2,-0.003990225,Blood Vessel
ITGB4,-0.125128736,Blood Vessel
SLC16A3,0.078316361,Blood Vessel
MYOM1,0.237362969,Blood Vessel
PTPRM,0.142878929,Blood Vessel
PTPN2,0.073764454,Blood Vessel
ROCK1,0.124331274,Blood Vessel
CDH2,0.057245592,Blood Vessel
CDH20,-0.114660416,Blood Vessel
CDH7,-0.046767526,Blood Vessel
CDH19,-0.002179146,Blood Vessel
PIP5K1C,0.172506347,Blood Vessel
VAV1,-0.089529091,Blood Vessel
INSR,0.247438244,Blood Vessel
RAVER1,-0.052992494,Blood Vessel
KEAP1,-0.194818361,Blood Vessel
DNM2,0.224420901,Blood Vessel
CALR,0.04146395,Blood Vessel
PRKACA,0.151123648,Blood Vessel
SIPA1L3,0.163433817,Blood Vessel
ACTN4,0.240610828,Blood Vessel
CEACAM1,0.022002958,Blood Vessel
PLAUR,-0.025170448,Blood Vessel
PVR,0.197778005,Blood Vessel
VASP,-0.159925325,Blood Vessel
ARHGAP35,0.07934046,Blood Vessel
CYTH2,-0.018225675,Blood Vessel
PTPRH,-0.055965068,Blood Vessel
CSNK2A1,0.347011416,Blood Vessel
SIRPA,-0.065414378,Blood Vessel
PTPRA,0.150261574,Blood Vessel
PRNP,0.070207045,Blood Vessel
FERMT1,0.136992987,Blood Vessel
SRC,0.11438891,Blood Vessel
PLCG1,0.422718714,Blood Vessel
PTPRT,-0.062445784,Blood Vessel
SDC4,0.134635297,Blood Vessel
CDH22,-0.051145211,Blood Vessel
PTPN1,0.262068063,Blood Vessel
CASS4,0.00480149,Blood Vessel
CDH4,0.373325035,Blood Vessel
TIAM1,0.028909691,Blood Vessel
ITGB2,-0.123606208,Blood Vessel
ARVCF,0.314428873,Blood Vessel
CRKL,0.064613933,Blood Vessel
MAPK1,0.272301934,Blood Vessel
PPM1F,0.079991282,Blood Vessel
NF2,-0.179747648,Blood Vessel
RNF185,0.166897376,Blood Vessel
MYH9,0.374627241,Blood Vessel
SH3BP1,-0.111870119,Blood Vessel
TRIOBP,0.017760083,Blood Vessel
CSNK1E,0.439142548,Blood Vessel
PARVB,-0.260387096,Blood Vessel
SH3KBP1,0.010564132,Blood Vessel
SMPX,0.120793633,Blood Vessel
MSN,0.208152016,Blood Vessel
ARHGEF6,0.504455199,Blood Vessel
FLNA,0.342407632,Blood Vessel
AJAP1,0.185691185,Heart
FBLIM1,0.526285031,Heart
CDC42,0.489543643,Heart
ASAP3,0.632370322,Heart
SLC9A1,0.598711465,Heart
WASF2,0.658304267,Heart
EPB41,0.71053817,Heart
PTPRU,0.485240476,Heart
FABP3,0.168452464,Heart
MACF1,0.715230152,Heart
PTPRF,0.598650006,Heart
TSPAN1,0.167768773,Heart
ITGB3BP,0.476138194,Heart
NEXN,0.278976602,Heart
SSX2IP,0.568423052,Heart
BCAR3,0.534854806,Heart
VAV3,0.530127632,Heart
RAP1A,0.519200523,Heart
CAPZA1,0.546131133,Heart
ITGA10,0.582315363,Heart
HAX1,0.309578015,Heart
SHC1,0.533617606,Heart
ARHGEF2,0.602393348,Heart
CSRP1,0.611009242,Heart
PTPN14,0.338816512,Heart
CAPN2,0.615191797,Heart
ENAH,0.682567769,Heart
ARF1,0.625561129,Heart
RHOU,0.558908375,Heart
ACP1,0.468414174,Heart
ASAP2,0.742246513,Heart
ITGB1BP1,0.45076039,Heart
SDC1,0.204298866,Heart
SOS1,0.582720237,Heart
SPTBN1,0.609505504,Heart
CTNNA2,0.354252655,Heart
FHL2,-0.047767201,Heart
NCK2,0.492337577,Heart
LIMS1,0.611616664,Heart
ACTR3,0.581450157,Heart
LIMS2,0.42028317,Heart
PKP4,0.630298852,Heart
ITGB6,0.298760203,Heart
ITGA6,0.126553082,Heart
ITGA4,0.549589162,Heart
ITGAV,0.38598583,Heart
CASP8,0.661388493,Heart
ABI2,0.773230844,Heart
NRP2,0.582937725,Heart
TNS1,0.451438995,Heart
ARPC2,0.550177998,Heart
IRS1,0.537775888,Heart
INPP5D,0.422966762,Heart
ILKAP,0.590528962,Heart
ANKRD28,0.337087223,Heart
ITGA9,0.089192354,Heart
CTNNB1,0.715826837,Heart
RHOA,0.534828325,Heart
PPM1M,0.566320808,Heart
NISCH,0.742252131,Heart
PRKCD,0.611174319,Heart
FLNB,0.451735678,Heart
MAGI1,0.659153238,Heart
CD47,0.745163022,Heart
ITGB5,0.452790466,Heart
HEG1,0.601883592,Heart
PLD1,0.524279646,Heart
ECT2,0.371745244,Heart
PIK3CA,0.682730393,Heart
LPP,0.730191754,Heart
DLG1,0.56212745,Heart
ADD1,0.56064355,Heart
SHROOM3,0.368288426,Heart
ARHGAP24,0.667388154,Heart
GAB1,0.445785717,Heart
RAPGEF2,0.587157788,Heart
PALLD,0.314615825,Heart
CASP3,0.344894267,Heart
SORBS2,0.293735648,Heart
FAT1,0.639839765,Heart
EXOC3,0.683489026,Heart
CTNND2,0.252903772,Heart
TRIO,0.553197061,Heart
CDH18,0.186630696,Heart
CDH12,0.380111582,Heart
CDH10,0.389592136,Heart
CDH9,0.218797602,Heart
CDH6,0.264594698,Heart
PDZD2,0.459332546,Heart
ITGA1,0.494627907,Heart
ITGA2,0.554285621,Heart
PDE4D,0.558240571,Heart
RASA1,0.736331198,Heart
FER,0.746261856,Heart
PPP2CA,0.474697031,Heart
CTNNA1,0.466385861,Heart
DIAPH1,0.284859277,Heart
ARHGAP26,0.537711293,Heart
DBN1,0.362993886,Heart
NEDD9,0.33184299,Heart
RNF5,0.379153451,Heart
DEF6,0.45566881,Heart
CD2AP,0.592787324,Heart
MYO6,0.718560307,Heart
FYN,0.645640384,Heart
MARCKS,0.414516082,Heart
PTPRK,0.54996344,Heart
EZR,0.544758356,Heart
GNA12,0.696360128,Heart
ACTB,0.538542281,Heart
FSCN1,0.385785539,Heart
RAC1,0.522137175,Heart
ITGB8,0.513634475,Heart
ELMO1,0.560731253,Heart
EGFR,0.634843438,Heart
LIMK1,0.426815125,Heart
HSPB1,0.293837259,Heart
PTPN12,0.514054843,Heart
KRIT1,0.716039907,Heart
TRIP6,0.671749533,Heart
CBLL1,0.389684486,Heart
TES,0.375629985,Heart
CAV1,0.530144124,Heart
MET,0.434193807,Heart
WASL,0.691457913,Heart
ZYX,0.513828967,Heart
KCNH2,0.435898328,Heart
DLC1,0.512854778,Heart
SORBS3,0.577838718,Heart
PTK2B,0.605539388,Heart
ADAM9,0.377135821,Heart
LYN,0.509736818,Heart
SDCBP,0.557636641,Heart
PABPC1,0.632052319,Heart
PTK2,0.619100908,Heart
SCRIB,0.44289905,Heart
PLEC,0.465811624,Heart
SHARPIN,0.449883411,Heart
TESK1,0.503423143,Heart
TLN1,0.658576464,Heart
TJP2,0.32070396,Heart
OSTF1,0.559203548,Heart
SYK,0.405117922,Heart
SPTLC1,0.690113711,Heart
CORO2A,0.348838272,Heart
ENG,0.517004164,Heart
ABL1,0.563624368,Heart
RAPGEF1,0.377675073,Heart
VAV2,0.647182946,Heart
ITGA8,0.562870018,Heart
VIM,0.566961298,Heart
ARHGAP21,0.653995517,Heart
ABI1,0.652318399,Heart
MPP7,0.473348904,Heart
SVIL,0.565416973,Heart
ARHGAP12,0.697187518,Heart
ITGB1,0.501588865,Heart
NRP1,0.424368382,Heart
PARD3,0.523734569,Heart
MAPK8,0.768013578,Heart
ANK3,0.393407868,Heart
CTNNA3,0.322051059,Heart
VCL,0.343934399,Heart
DLG5,0.714224313,Heart
LDB3,0.33340864,Heart
PTEN,0.654173717,Heart
SORBS1,0.349033196,Heart
ADAM12,0.309568312,Heart
DOCK1,0.709476568,Heart
HRAS,0.292270749,Heart
CD151,0.495854284,Heart
ILK,0.482734859,Heart
PARVA,0.47270595,Heart
PLEKHA7,0.477458873,Heart
PTPRJ,0.540995396,Heart
CTNND1,0.754616177,Heart
LPXN,0.605655416,Heart
SLC3A2,0.429396483,Heart
FERMT3,0.467406772,Heart
CAPN1,0.588778693,Heart
CFL1,0.413086099,Heart
CORO1B,0.499188183,Heart
PPFIA1,0.682349267,Heart
CTTN,0.414208357,Heart
INPPL1,0.62089153,Heart
MYO7A,0.460569588,Heart
PAK1,0.683693833,Heart
RDX,0.474240314,Heart
LAYN,0.414788715,Heart
CBL,0.706285858,Heart
THY1,0.197570344,Heart
ARHGEF12,0.639028778,Heart
ARHGAP32,0.745679032,Heart
PTPN6,0.386900298,Heart
PTPRO,0.430103544,Heart
TUBA1B,0.374045805,Heart
RACGAP1,0.517052727,Heart
LIMA1,0.63016613,Heart
ITGB7,0.363887053,Heart
ITGA5,0.395535377,Heart
ITGA7,0.45510102,Heart
LRP1,0.624532405,Heart
AGAP2,-0.303300774,Heart
LIN7A,0.512186764,Heart
VEZT,0.742281521,Heart
SSH1,0.636308914,Heart
TRPV4,0.534559989,Heart
GIT2,0.524000179,Heart
PTPN11,0.453263856,Heart
PXN,0.619601782,Heart
CLIP1,0.551770146,Heart
STARD13,0.606797739,Heart
TRPC4,0.527336173,Heart
LMO7,0.347235422,Heart
ARHGEF7,0.53049073,Heart
MMP14,0.61061014,Heart
CDH24,0.277310093,Heart
PRKD1,0.637463433,Heart
ARHGAP5,0.551002274,Heart
ARF6,0.560108361,Heart
FERMT2,0.607280464,Heart
KTN1,0.426543873,Heart
AKAP5,0.534595565,Heart
HSPA2,0.496136829,Heart
ACTN1,0.560255235,Heart
PSEN1,0.622871137,Heart
NUMB,0.706764575,Heart
DYNC1H1,0.508845573,Heart
ZFYVE21,0.598690202,Heart
AKT1,0.446662145,Heart
TJP1,0.588082582,Heart
TRPM7,0.541903614,Heart
CGNL1,0.626260764,Heart
ADAM10,0.631598958,Heart
ITGA11,0.632140436,Heart
CSK,0.574696573,Heart
PEAK1,0.662863158,Heart
CIB2,0.559026106,Heart
CIB1,0.49495786,Heart
IQGAP1,0.671120244,Heart
SYNM,0.488707831,Heart
MAPK8IP3,0.732151147,Heart
PKD1,0.669790419,Heart
PDPK1,0.607291692,Heart
NUDT16L1,0.360575164,Heart
SH2B1,0.569601706,Heart
ITGAL,0.378021595,Heart
ITGAM,0.480083603,Heart
ITGAX,0.255022062,Heart
ITGAD,0.017752417,Heart
TGFB1I1,0.561852529,Heart
CDH8,0.008287028,Heart
CDH11,0.472197209,Heart
CDH5,-0.010433193,Heart
CDH3,0.338946813,Heart
CDH1,0.158529095,Heart
BCAR1,0.435502066,Heart
CDH15,0.380009362,Heart
CRK,0.469762312,Heart
ITGAE,0.582093142,Heart
PFN1,0.357665433,Heart
NDEL1,0.638713255,Heart
MYH10,0.683816723,Heart
GIT1,0.472036069,Heart
SRCIN1,0.592437617,Heart
LASP1,0.399327364,Heart
GRB7,0.301941546,Heart
WIPF2,0.56918132,Heart
JUP,0.476853766,Heart
STAT3,0.364827316,Heart
ITGB3,0.594962048,Heart
ABI3,0.151068127,Heart
ITGA3,0.440699063,Heart
NME1,0.309412088,Heart
PRKCA,0.498826229,Heart
GRB2,0.595707413,Heart
ITGB4,0.587479436,Heart
SLC16A3,0.380319319,Heart
MYOM1,0.267340158,Heart
PTPRM,0.283544367,Heart
PTPN2,0.64273626,Heart
ROCK1,0.646858786,Heart
CDH2,0.225613238,Heart
CDH20,0.401323815,Heart
CDH7,0.287167441,Heart
CDH19,0.55655465,Heart
PIP5K1C,0.578720039,Heart
VAV1,0.417455824,Heart
INSR,0.375003803,Heart
RAVER1,0.578799186,Heart
KEAP1,0.330315544,Heart
DNM2,0.60032999,Heart
CALR,0.481194199,Heart
PRKACA,0.433178311,Heart
SIPA1L3,0.616919429,Heart
ACTN4,0.585946178,Heart
CEACAM1,0.223699853,Heart
PLAUR,0.33302581,Heart
PVR,0.394508782,Heart
VASP,0.393114723,Heart
ARHGAP35,0.458511292,Heart
CYTH2,0.511446982,Heart
PTPRH,0.306642277,Heart
CSNK2A1,0.535363926,Heart
SIRPA,0.525570683,Heart
PTPRA,0.688826066,Heart
PRNP,0.611878682,Heart
FERMT1,0.446558115,Heart
SRC,0.652840836,Heart
PLCG1,0.584598888,Heart
PTPRT,0.080774823,Heart
SDC4,0.506968958,Heart
CDH22,0.459072701,Heart
PTPN1,0.498746445,Heart
CASS4,0.447669647,Heart
CDH4,0.415941845,Heart
TIAM1,0.580629893,Heart
ITGB2,0.384450921,Heart
ARVCF,0.519947843,Heart
CRKL,0.512134708,Heart
MAPK1,0.639962979,Heart
PPM1F,0.434794412,Heart
NF2,0.427023767,Heart
RNF185,0.5851995,Heart
MYH9,0.489058997,Heart
SH3BP1,0.432015949,Heart
TRIOBP,0.521359784,Heart
CSNK1E,0.55440424,Heart
PARVB,0.150392214,Heart
SH3KBP1,0.294510149,Heart
SMPX,0.250229494,Heart
MSN,0.559921068,Heart
ARHGEF6,0.478900488,Heart
FLNA,0.673771776,Heart
AJAP1,0.037412357,Uterus
FBLIM1,-0.199517404,Uterus
CDC42,0.076893102,Uterus
ASAP3,0.047529991,Uterus
SLC9A1,0.059122307,Uterus
WASF2,0.056751009,Uterus
EPB41,0.23225783,Uterus
PTPRU,0.054302393,Uterus
FABP3,-0.084955816,Uterus
MACF1,0.06170185,Uterus
PTPRF,0.321623262,Uterus
TSPAN1,0.059347944,Uterus
ITGB3BP,0.22948755,Uterus
NEXN,-0.069024326,Uterus
SSX2IP,0.122890644,Uterus
BCAR3,-0.084868661,Uterus
VAV3,-0.06409366,Uterus
RAP1A,-0.237771875,Uterus
CAPZA1,-0.072145928,Uterus
ITGA10,-0.002122244,Uterus
HAX1,-0.198557626,Uterus
SHC1,0.126262857,Uterus
ARHGEF2,-0.073542396,Uterus
CSRP1,-0.086972596,Uterus
PTPN14,0.090125913,Uterus
CAPN2,0.029287701,Uterus
ENAH,-0.069973831,Uterus
ARF1,-0.074157686,Uterus
RHOU,-0.094021787,Uterus
ACP1,-0.006015407,Uterus
ASAP2,0.332859784,Uterus
ITGB1BP1,-0.256604178,Uterus
SDC1,0.066376368,Uterus
SOS1,0.180505417,Uterus
SPTBN1,0.067478433,Uterus
CTNNA2,-0.017951739,Uterus
FHL2,-0.097849688,Uterus
NCK2,-0.282851409,Uterus
LIMS1,-0.19232367,Uterus
ACTR3,0.010522042,Uterus
LIMS2,-0.168221062,Uterus
PKP4,-0.105418296,Uterus
ITGB6,0.052618002,Uterus
ITGA6,0.179341073,Uterus
ITGA4,-0.012867174,Uterus
ITGAV,0.006467423,Uterus
CASP8,0.176364799,Uterus
ABI2,0.157730916,Uterus
NRP2,0.000578688,Uterus
TNS1,-0.014779782,Uterus
ARPC2,-0.197314151,Uterus
IRS1,0.210592168,Uterus
INPP5D,-0.144024887,Uterus
ILKAP,-0.088104784,Uterus
ANKRD28,0.126528148,Uterus
ITGA9,0.055031491,Uterus
CTNNB1,0.184613388,Uterus
RHOA,-0.126951624,Uterus
PPM1M,-0.074200649,Uterus
NISCH,0.199101538,Uterus
PRKCD,-0.060899233,Uterus
FLNB,0.275967323,Uterus
MAGI1,-0.065784221,Uterus
CD47,0.196647451,Uterus
ITGB5,-0.202130674,Uterus
HEG1,-0.029188335,Uterus
PLD1,0.034529138,Uterus
ECT2,0.029577904,Uterus
PIK3CA,0.113134249,Uterus
LPP,0.047345879,Uterus
DLG1,0.148019697,Uterus
ADD1,0.066102486,Uterus
SHROOM3,-0.084606616,Uterus
ARHGAP24,-0.002574145,Uterus
GAB1,0.008037957,Uterus
RAPGEF2,0.274416992,Uterus
PALLD,0.033474819,Uterus
CASP3,-0.162278884,Uterus
SORBS2,0.071744816,Uterus
FAT1,-0.00521802,Uterus
EXOC3,0.140524765,Uterus
CTNND2,0.068847892,Uterus
TRIO,0.325138607,Uterus
CDH18,-0.02507443,Uterus
CDH12,0.024092963,Uterus
CDH10,0.123827371,Uterus
CDH9,0.263388574,Uterus
CDH6,-0.069108619,Uterus
PDZD2,0.233713297,Uterus
ITGA1,-0.099234177,Uterus
ITGA2,0.171790521,Uterus
PDE4D,-0.086071372,Uterus
RASA1,0.318715997,Uterus
FER,0.223128312,Uterus
PPP2CA,-0.092450841,Uterus
CTNNA1,0.078952997,Uterus
DIAPH1,0.033034197,Uterus
ARHGAP26,0.062067386,Uterus
DBN1,-0.037993001,Uterus
NEDD9,-0.109505762,Uterus
RNF5,-0.198376089,Uterus
DEF6,0.052803088,Uterus
CD2AP,0.048300489,Uterus
MYO6,0.287617192,Uterus
FYN,-0.008829759,Uterus
MARCKS,-0.07107606,Uterus
PTPRK,-0.033402596,Uterus
EZR,0.049446338,Uterus
GNA12,0.047179569,Uterus
ACTB,-0.097030699,Uterus
FSCN1,-0.077827452,Uterus
RAC1,-0.227796661,Uterus
ITGB8,0.334711668,Uterus
ELMO1,-0.254884427,Uterus
EGFR,0.07115206,Uterus
LIMK1,0.002937414,Uterus
HSPB1,-0.043775674,Uterus
PTPN12,-0.193900974,Uterus
KRIT1,0.240911481,Uterus
TRIP6,-0.028602722,Uterus
CBLL1,0.154168204,Uterus
TES,-0.076511639,Uterus
CAV1,-0.084457976,Uterus
MET,-0.069674413,Uterus
WASL,-0.117331998,Uterus
ZYX,-0.058251313,Uterus
KCNH2,0.01336491,Uterus
DLC1,-0.154686537,Uterus
SORBS3,-0.28848483,Uterus
PTK2B,-0.078479538,Uterus
ADAM9,0.02947595,Uterus
LYN,-0.261774772,Uterus
SDCBP,-0.236089081,Uterus
PABPC1,-0.019582018,Uterus
PTK2,-0.044612153,Uterus
SCRIB,0.135682035,Uterus
PLEC,0.115184174,Uterus
SHARPIN,-0.230397016,Uterus
TESK1,-0.163097343,Uterus
TLN1,0.020278768,Uterus
TJP2,-0.144639448,Uterus
OSTF1,-0.161228287,Uterus
SYK,0.050506415,Uterus
SPTLC1,0.437535828,Uterus
CORO2A,-0.150859911,Uterus
ENG,-0.193237564,Uterus
ABL1,-0.014122479,Uterus
RAPGEF1,-0.048242914,Uterus
VAV2,0.250546648,Uterus
ITGA8,0.04800395,Uterus
VIM,-0.250176203,Uterus
ARHGAP21,0.282754135,Uterus
ABI1,-0.085581638,Uterus
MPP7,-0.013961542,Uterus
SVIL,0.117287557,Uterus
ARHGAP12,0.152638703,Uterus
ITGB1,0.012807357,Uterus
NRP1,0.022754466,Uterus
PARD3,0.121795182,Uterus
MAPK8,0.162528745,Uterus
ANK3,0.234341758,Uterus
CTNNA3,0.066979615,Uterus
VCL,0.080481506,Uterus
DLG5,0.443411605,Uterus
LDB3,-0.040069337,Uterus
PTEN,-0.01645608,Uterus
SORBS1,-0.087697621,Uterus
ADAM12,0.034748991,Uterus
DOCK1,0.176333498,Uterus
HRAS,-0.365435796,Uterus
CD151,-0.090782911,Uterus
ILK,-0.135992568,Uterus
PARVA,-0.003890563,Uterus
PLEKHA7,-0.185275575,Uterus
PTPRJ,-0.094049421,Uterus
CTNND1,0.275508202,Uterus
LPXN,-0.003993357,Uterus
SLC3A2,-0.022778881,Uterus
FERMT3,-0.118088365,Uterus
CAPN1,-0.113385034,Uterus
CFL1,-0.023485509,Uterus
CORO1B,-0.036538097,Uterus
PPFIA1,0.050942083,Uterus
CTTN,-0.017478312,Uterus
INPPL1,0.059173042,Uterus
MYO7A,0.044473508,Uterus
PAK1,0.174707605,Uterus
RDX,-0.022873012,Uterus
LAYN,-0.122963261,Uterus
CBL,-0.002317592,Uterus
THY1,-0.109591814,Uterus
ARHGEF12,0.126518075,Uterus
ARHGAP32,0.353041637,Uterus
PTPN6,0.022501928,Uterus
PTPRO,0.153672591,Uterus
TUBA1B,0.10169322,Uterus
RACGAP1,0.198963564,Uterus
LIMA1,0.014688564,Uterus
ITGB7,0.252396765,Uterus
ITGA5,-0.13404203,Uterus
ITGA7,-0.165814042,Uterus
LRP1,0.162062146,Uterus
AGAP2,0.011293746,Uterus
