adhesome_gene,corr,tissue
PXN,-0.017348626,Uterus
THY1,-0.072730388,Uterus
MMP14,-0.167661607,Uterus
HRAS,-0.200080727,Uterus
FLNB,-0.004759186,Uterus
CDH22,0.009178098,Uterus
LPP,0.234728374,Uterus
PSEN1,0.089873884,Uterus
NUMB,0.131659252,Uterus
HAX1,-0.303564495,Uterus
GIT1,-0.140807259,Uterus
GIT2,0.009115784,Uterus
DEF6,-0.025012857,Uterus
RHOU,0.043747709,Uterus
RHOA,-0.014566452,Uterus
CTTN,0.112896439,Uterus
ENG,-0.069760004,Uterus
TLN1,0.149350107,Uterus
SDC1,-0.06895755,Uterus
SDC4,0.199588787,Uterus
EXOC3,-0.145005898,Uterus
ANK3,0.127842623,Uterus
SSH1,0.032560832,Uterus
RAVER1,0.126321805,Uterus
CBL,-0.007762684,Uterus
NCK2,-0.030578517,Uterus
MPP7,0.256286876,Uterus
CORO2A,0.165884987,Uterus
CSNK2A1,0.058614906,Uterus
ITGB1BP1,0.102700159,Uterus
RAC1,-0.090015123,Uterus
VCL,0.198265407,Uterus
ILKAP,-0.015347221,Uterus
DBN1,-0.034491033,Uterus
ZFYVE21,-0.010584133,Uterus
PTK2,0.192232562,Uterus
ITGB3BP,-0.065110878,Uterus
FBLIM1,-0.008835988,Uterus
RNF5,-0.276545947,Uterus
ACTR3,0.109603107,Uterus
NUDT16L1,0.144140381,Uterus
NISCH,-0.013568525,Uterus
CRK,-0.01749718,Uterus
CSNK1E,-0.283967555,Uterus
SRC,0.095922698,Uterus
TNS1,0.079381823,Uterus
TJP2,0.241102592,Uterus
TJP1,0.478847576,Uterus
SLC3A2,0.068845927,Uterus
FSCN1,-0.250064633,Uterus
CD151,0.050116342,Uterus
IRS1,0.165170946,Uterus
TRPV4,-0.098336661,Uterus
SDCBP,0.087564517,Uterus
ARHGEF12,0.158590281,Uterus
MYOM1,0.132215694,Uterus
CORO1B,-0.057174491,Uterus
WASF2,-0.108163756,Uterus
CTNNB1,0.049952982,Uterus
FABP3,-0.157198526,Uterus
MACF1,0.253322,Uterus
MSN,-0.018026075,Uterus
CDC42,-0.234227883,Uterus
TRIO,-0.119740718,Uterus
SLC16A3,-0.13420224,Uterus
ARHGAP32,0.08783576,Uterus
ARHGAP35,-0.024964167,Uterus
TES,0.101358773,Uterus
MARCKS,-0.134519352,Uterus
LMO7,0.102131904,Uterus
NME1,-0.149062335,Uterus
EPB41,0.068143062,Uterus
TIAM1,0.150156935,Uterus
PDZD2,0.184289939,Uterus
NF2,-0.141552769,Uterus
LASP1,0.032415302,Uterus
TRPC4,0.112898608,Uterus
DYNC1H1,-0.152420343,Uterus
LIMA1,0.083543816,Uterus
CASP3,0.074356754,Uterus
CASP8,0.213115407,Uterus
AKT1,-0.018476383,Uterus
PKP4,0.203953338,Uterus
ELMO1,0.111901687,Uterus
SMPX,-0.149514215,Uterus
ANKRD28,0.281698008,Uterus
PLCG1,-0.01513112,Uterus
INPPL1,-0.076163937,Uterus
EGFR,-0.002325029,Uterus
ARHGEF6,0.047028234,Uterus
ARHGEF7,-0.010642955,Uterus
CDH9,-0.245923448,Uterus
CDH1,0.214621865,Uterus
CDH3,0.281387168,Uterus
CDH5,-0.028057868,Uterus
CDH4,0.242736424,Uterus
CDH7,0.061184272,Uterus
CDH6,0.123379595,Uterus
RACGAP1,-0.182136822,Uterus
KEAP1,-0.03909398,Uterus
NEXN,0.053386057,Uterus
ENAH,0.029843747,Uterus
ECT2,0.010729292,Uterus
PLEC,-0.079095873,Uterus
MYO7A,0.111388504,Uterus
CSRP1,0.200844748,Uterus
BCAR1,0.063903696,Uterus
BCAR3,0.157600488,Uterus
DNM2,-0.051628207,Uterus
CFL1,0.04491335,Uterus
PLAUR,-0.05305397,Uterus
AKAP5,0.194740019,Uterus
SHC1,0.018987576,Uterus
PTEN,0.134713589,Uterus
KTN1,0.082941986,Uterus
PTPRU,-0.021875653,Uterus
PTPRT,0.037368971,Uterus
PTPRF,0.158416501,Uterus
PTPRA,0.023105088,Uterus
PTPRO,0.106506097,Uterus
PTPRM,-0.026571687,Uterus
PTPRK,0.21695661,Uterus
PTPRJ,0.275938418,Uterus
PTPRH,-0.180828022,Uterus
VIM,-0.317085971,Uterus
RDX,0.023879098,Uterus
WASL,0.15164931,Uterus
PIK3CA,-0.20971011,Uterus
ARF1,0.105507392,Uterus
ARF6,0.119811688,Uterus
CLIP1,0.239960645,Uterus
CD47,0.165699198,Uterus
PAK1,0.023760929,Uterus
FYN,0.042952082,Uterus
ARHGAP5,0.193084008,Uterus
GRB2,0.126267647,Uterus
GRB7,0.230298692,Uterus
ACP1,0.162526273,Uterus
PRKCA,0.126786832,Uterus
PRKCD,0.130092117,Uterus
SYK,0.281107043,Uterus
ILK,-0.138837455,Uterus
PLEKHA7,0.328830779,Uterus
MYH10,0.032224856,Uterus
CGNL1,0.235012946,Uterus
SLC9A1,-0.111723451,Uterus
MYO6,0.243906918,Uterus
PABPC1,0.007067499,Uterus
DLC1,-0.240765405,Uterus
SH2B1,0.092043281,Uterus
WIPF2,0.236827324,Uterus
PPM1F,-0.343348324,Uterus
PPM1M,-0.000891961,Uterus
ZYX,0.034053108,Uterus
PPP2CA,0.020383428,Uterus
ARPC2,-0.024816048,Uterus
ARHGAP12,0.262038143,Uterus
PALLD,0.011763764,Uterus
PDPK1,0.244293895,Uterus
PTK2B,0.232948017,Uterus
IQGAP1,0.271421588,Uterus
RNF185,0.055074138,Uterus
PARVA,-0.021875313,Uterus
TRIOBP,-0.125572304,Uterus
CSK,0.120438485,Uterus
SH3BP1,-0.119638864,Uterus
MAGI1,0.206967691,Uterus
TSPAN1,0.233342275,Uterus
HSPA2,0.247395066,Uterus
SHROOM3,0.090719488,Uterus
VASP,0.023110945,Uterus
CEACAM1,0.181676863,Uterus
ADD1,0.005123988,Uterus
LDB3,0.130244963,Uterus
MYH9,0.179186251,Uterus
PIP5K1C,-0.017046082,Uterus
CAPN2,0.130077367,Uterus
CAPN1,0.224275323,Uterus
PARVB,-0.184575797,Uterus
ARVCF,-0.128474841,Uterus
STAT3,0.219262465,Uterus
PDE4D,0.00073696,Uterus
CD2AP,0.215707776,Uterus
ITGA8,0.11065072,Thyroid Gland
ITGA9,0.073782933,Thyroid Gland
ITGA1,0.132754907,Thyroid Gland
ITGA2,0.039964427,Thyroid Gland
ITGA3,0.00220518,Thyroid Gland
ITGA4,0.107000009,Thyroid Gland
ITGA5,-0.020345025,Thyroid Gland
ITGA6,-0.01540084,Thyroid Gland
ITGA7,0.240006772,Thyroid Gland
ITGAX,0.145761535,Thyroid Gland
ITGAV,0.036273718,Thyroid Gland
ITGAL,-0.018785413,Thyroid Gland
ITGAM,-0.0256222,Thyroid Gland
ITGAD,0.023546168,Thyroid Gland
ITGAE,0.002820906,Thyroid Gland
PTPN12,0.2344735,Thyroid Gland
PTPN11,-0.021127286,Thyroid Gland
PTPN14,0.081487439,Thyroid Gland
SH3KBP1,-0.085995261,Thyroid Gland
SORBS1,0.156521905,Thyroid Gland
SORBS3,0.08848375,Thyroid Gland
SORBS2,-0.004713341,Thyroid Gland
ADAM10,0.068140064,Thyroid Gland
ADAM12,0.00625844,Thyroid Gland
NDEL1,0.165010008,Thyroid Gland
ABI2,0.233492194,Thyroid Gland
ABI3,-0.045416814,Thyroid Gland
ABI1,0.122547772,Thyroid Gland
SRCIN1,0.192714453,Thyroid Gland
RASA1,0.137280934,Thyroid Gland
ACTN4,0.093953357,Thyroid Gland
EZR,-0.088425608,Thyroid Gland
SIPA1L3,0.023177384,Thyroid Gland
PPFIA1,0.158361935,Thyroid Gland
RAPGEF1,0.013130161,Thyroid Gland
RAPGEF2,0.140770358,Thyroid Gland
TUBA1B,-0.052618956,Thyroid Gland
CALR,-0.09022055,Thyroid Gland
PFN1,-0.087766593,Thyroid Gland
SSX2IP,0.08099973,Thyroid Gland
CYTH2,0.466219812,Thyroid Gland
CDH20,0.080429555,Thyroid Gland
CDH24,0.226078799,Thyroid Gland
FAT1,-0.013862435,Thyroid Gland
SOS1,0.228893118,Thyroid Gland
CBLL1,0.07921699,Thyroid Gland
KRIT1,0.432961004,Thyroid Gland
SCRIB,0.158901079,Thyroid Gland
LYN,-0.023654786,Thyroid Gland
VAV1,-0.03474041,Thyroid Gland
VAV3,0.186977835,Thyroid Gland
VAV2,0.081169121,Thyroid Gland
FERMT2,0.228343999,Thyroid Gland
FERMT3,-0.047872144,Thyroid Gland
FERMT1,-0.080597293,Thyroid Gland
CRKL,0.123580072,Thyroid Gland
NRP1,0.048741509,Thyroid Gland
NRP2,0.028256716,Thyroid Gland
AGAP2,-0.01948137,Thyroid Gland
ROCK1,0.122073115,Thyroid Gland
PLD1,0.03086414,Thyroid Gland
DOCK1,0.149034492,Thyroid Gland
ITGB1,0.029374915,Thyroid Gland
ITGB3,0.098587533,Thyroid Gland
ITGB2,-0.075423301,Thyroid Gland
ITGB5,-0.143953673,Thyroid Gland
ITGB4,-0.039738638,Thyroid Gland
ITGB7,-0.037075509,Thyroid Gland
ITGB6,-0.044915445,Thyroid Gland
ITGB8,0.102045905,Thyroid Gland
ITGA10,0.298556973,Thyroid Gland
ITGA11,-0.077881034,Thyroid Gland
LRP1,0.003906449,Thyroid Gland
SIRPA,0.003209937,Thyroid Gland
TGFB1I1,0.079232752,Thyroid Gland
SHARPIN,-0.050547529,Thyroid Gland
CAPZA1,-0.015040084,Thyroid Gland
LIN7A,0.092319844,Thyroid Gland
PVR,-0.079539025,Thyroid Gland
MAPK1,-0.041008857,Thyroid Gland
MAPK8,0.340931993,Thyroid Gland
NEDD9,-0.019797276,Thyroid Gland
DIAPH1,-0.110702432,Thyroid Gland
PARD3,-0.034996839,Thyroid Gland
CDH11,0.006876775,Thyroid Gland
CDH10,-0.112433186,Thyroid Gland
CDH12,0.052835562,Thyroid Gland
CDH15,-0.037029968,Thyroid Gland
CDH19,0.06386007,Thyroid Gland
CDH18,-0.175888742,Thyroid Gland
ABL1,0.153732349,Thyroid Gland
VEZT,0.225064991,Thyroid Gland
ADAM9,-0.017063187,Thyroid Gland
PRKD1,0.073506395,Thyroid Gland
LAYN,0.013831741,Thyroid Gland
HEG1,0.086333981,Thyroid Gland
FHL2,-0.164553014,Thyroid Gland
FLNA,-0.023474004,Thyroid Gland
CTNNA1,-0.021488919,Thyroid Gland
CTNNA2,-0.051729033,Thyroid Gland
CTNNA3,-0.026996977,Thyroid Gland
SYNM,0.023803597,Thyroid Gland
GAB1,0.293726267,Thyroid Gland
ASAP2,0.134796583,Thyroid Gland
ASAP3,0.049171323,Thyroid Gland
ARHGAP21,0.134130037,Thyroid Gland
ARHGAP26,0.088705721,Thyroid Gland
ARHGAP24,0.02754667,Thyroid Gland
PKD1,0.415418677,Thyroid Gland
PRKACA,0.089945024,Thyroid Gland
GNA12,-0.135536976,Thyroid Gland
RAP1A,0.01870091,Thyroid Gland
INSR,0.039294101,Thyroid Gland
SPTBN1,-0.009810864,Thyroid Gland
ACTN1,0.053808758,Thyroid Gland
TRIP6,-0.033753785,Thyroid Gland
CAV1,0.064746602,Thyroid Gland
SVIL,0.127504809,Thyroid Gland
MET,0.026242262,Thyroid Gland
CASS4,-0.05417571,Thyroid Gland
CDH8,0.079884016,Thyroid Gland
HSPB1,0.035335059,Thyroid Gland
AJAP1,0.043663158,Thyroid Gland
PRNP,-0.051175022,Thyroid Gland
PEAK1,0.206995704,Thyroid Gland
LPXN,0.136461589,Thyroid Gland
LIMS2,0.075138697,Thyroid Gland
LIMS1,0.019854072,Thyroid Gland
ARHGEF2,0.208813737,Thyroid Gland
CDH2,-0.049600541,Thyroid Gland
ACTB,-0.143198595,Thyroid Gland
STARD13,0.061821894,Thyroid Gland
JUP,-0.086072019,Thyroid Gland
CTNND2,-0.052949993,Thyroid Gland
CTNND1,0.194639926,Thyroid Gland
TESK1,0.089967604,Thyroid Gland
TRPM7,0.330614498,Thyroid Gland
LIMK1,-0.062620287,Thyroid Gland
FER,0.169490184,Thyroid Gland
MAPK8IP3,0.740681934,Thyroid Gland
DLG1,0.131320524,Thyroid Gland
SPTLC1,0.100897065,Thyroid Gland
KCNH2,-0.068544701,Thyroid Gland
CIB2,-0.112787662,Thyroid Gland
CIB1,-0.085541818,Thyroid Gland
PTPN2,0.334149533,Thyroid Gland
PTPN1,-0.008115594,Thyroid Gland
PTPN6,0.098727548,Thyroid Gland
OSTF1,-0.065779074,Thyroid Gland
DLG5,0.118770428,Thyroid Gland
INPP5D,-0.010314127,Thyroid Gland
PXN,0.099104467,Thyroid Gland
THY1,0.012299902,Thyroid Gland
MMP14,-0.021460214,Thyroid Gland
HRAS,-0.052978429,Thyroid Gland
FLNB,0.104740194,Thyroid Gland
CDH22,0.048888791,Thyroid Gland
LPP,0.009158042,Thyroid Gland
PSEN1,0.015123897,Thyroid Gland
NUMB,0.309573072,Thyroid Gland
HAX1,-0.09685717,Thyroid Gland
GIT1,0.080423982,Thyroid Gland
GIT2,0.171597549,Thyroid Gland
DEF6,0.115936111,Thyroid Gland
RHOU,0.01244945,Thyroid Gland
RHOA,-0.172142271,Thyroid Gland
CTTN,0.097966876,Thyroid Gland
ENG,0.048808272,Thyroid Gland
TLN1,0.006859748,Thyroid Gland
SDC1,-0.264545293,Thyroid Gland
SDC4,0.043769368,Thyroid Gland
EXOC3,0.085240307,Thyroid Gland
ANK3,0.091156785,Thyroid Gland
SSH1,0.154827307,Thyroid Gland
RAVER1,0.101746142,Thyroid Gland
CBL,0.066601023,Thyroid Gland
NCK2,0.196441296,Thyroid Gland
MPP7,0.028029491,Thyroid Gland
CORO2A,0.057807453,Thyroid Gland
CSNK2A1,0.041757331,Thyroid Gland
ITGB1BP1,0.059726997,Thyroid Gland
RAC1,-0.116402747,Thyroid Gland
VCL,0.058503692,Thyroid Gland
ILKAP,0.279690839,Thyroid Gland
DBN1,-0.160121061,Thyroid Gland
ZFYVE21,0.224337938,Thyroid Gland
PTK2,0.183925876,Thyroid Gland
ITGB3BP,0.18399524,Thyroid Gland
FBLIM1,0.026565852,Thyroid Gland
RNF5,-0.039090207,Thyroid Gland
ACTR3,-0.134312966,Thyroid Gland
NUDT16L1,-0.031612376,Thyroid Gland
NISCH,0.283089674,Thyroid Gland
CRK,-0.06661728,Thyroid Gland
CSNK1E,0.262017785,Thyroid Gland
SRC,0.128015922,Thyroid Gland
TNS1,0.106213378,Thyroid Gland
TJP2,0.114077855,Thyroid Gland
TJP1,0.095924255,Thyroid Gland
SLC3A2,0.06979711,Thyroid Gland
FSCN1,-0.018109785,Thyroid Gland
CD151,-0.008622817,Thyroid Gland
IRS1,0.083935808,Thyroid Gland
TRPV4,-0.058880323,Thyroid Gland
SDCBP,-0.099622664,Thyroid Gland
ARHGEF12,0.051102328,Thyroid Gland
MYOM1,0.239194651,Thyroid Gland
CORO1B,0.091513057,Thyroid Gland
WASF2,0.07464864,Thyroid Gland
CTNNB1,-0.112017455,Thyroid Gland
FABP3,0.032741765,Thyroid Gland
MACF1,0.143199254,Thyroid Gland
MSN,0.051484298,Thyroid Gland
CDC42,-0.117401817,Thyroid Gland
TRIO,0.088326042,Thyroid Gland
SLC16A3,-0.131684633,Thyroid Gland
ARHGAP32,0.141700437,Thyroid Gland
ARHGAP35,-0.016143658,Thyroid Gland
TES,-0.000451515,Thyroid Gland
MARCKS,-0.052080511,Thyroid Gland
LMO7,0.194209648,Thyroid Gland
NME1,-0.182466904,Thyroid Gland
EPB41,0.031303079,Thyroid Gland
TIAM1,0.031342811,Thyroid Gland
PDZD2,0.085334956,Thyroid Gland
NF2,-0.15780187,Thyroid Gland
LASP1,0.009247688,Thyroid Gland
TRPC4,0.158911818,Thyroid Gland
DYNC1H1,-0.02218669,Thyroid Gland
LIMA1,0.088155937,Thyroid Gland
CASP3,0.162970652,Thyroid Gland
CASP8,0.277592517,Thyroid Gland
AKT1,0.185894274,Thyroid Gland
PKP4,0.186999272,Thyroid Gland
ELMO1,0.022864199,Thyroid Gland
SMPX,-0.148901372,Thyroid Gland
ANKRD28,0.117459656,Thyroid Gland
PLCG1,0.561853822,Thyroid Gland
INPPL1,0.265154553,Thyroid Gland
EGFR,0.041620611,Thyroid Gland
ARHGEF6,0.071631032,Thyroid Gland
ARHGEF7,0.483807235,Thyroid Gland
CDH9,-0.155159032,Thyroid Gland
CDH1,-0.017903409,Thyroid Gland
CDH3,0.007133653,Thyroid Gland
CDH5,0.152203562,Thyroid Gland
CDH4,-0.011370005,Thyroid Gland
CDH7,-0.031491734,Thyroid Gland
CDH6,-0.060513069,Thyroid Gland
RACGAP1,0.004792794,Thyroid Gland
KEAP1,-0.053737353,Thyroid Gland
NEXN,0.104191387,Thyroid Gland
ENAH,0.074076749,Thyroid Gland
ECT2,0.002203496,Thyroid Gland
PLEC,-0.019220449,Thyroid Gland
MYO7A,0.079065037,Thyroid Gland
CSRP1,0.063434339,Thyroid Gland
BCAR1,0.031596638,Thyroid Gland
BCAR3,-0.09053131,Thyroid Gland
DNM2,0.257768998,Thyroid Gland
CFL1,-0.214046459,Thyroid Gland
PLAUR,-0.048696603,Thyroid Gland
AKAP5,0.062772847,Thyroid Gland
SHC1,0.112889997,Thyroid Gland
PTEN,-0.131524077,Thyroid Gland
KTN1,0.091991221,Thyroid Gland
PTPRU,-0.057498379,Thyroid Gland
PTPRT,-0.031927755,Thyroid Gland
PTPRF,0.019719884,Thyroid Gland
PTPRA,0.042265578,Thyroid Gland
PTPRO,-0.034085764,Thyroid Gland
PTPRM,0.214059914,Thyroid Gland
PTPRK,0.00251856,Thyroid Gland
PTPRJ,0.02063632,Thyroid Gland
PTPRH,-0.04051038,Thyroid Gland
VIM,0.018561416,Thyroid Gland
RDX,0.052467261,Thyroid Gland
WASL,0.002919167,Thyroid Gland
PIK3CA,0.107997013,Thyroid Gland
ARF1,-0.038600389,Thyroid Gland
ARF6,-0.09354125,Thyroid Gland
CLIP1,0.087601621,Thyroid Gland
CD47,0.199324796,Thyroid Gland
PAK1,0.115368616,Thyroid Gland
FYN,0.044019825,Thyroid Gland
ARHGAP5,0.121249226,Thyroid Gland
GRB2,-0.122921854,Thyroid Gland
GRB7,0.065742788,Thyroid Gland
ACP1,0.099786464,Thyroid Gland
PRKCA,-0.059183154,Thyroid Gland
PRKCD,0.106157028,Thyroid Gland
SYK,0.011297361,Thyroid Gland
ILK,-0.020035401,Thyroid Gland
PLEKHA7,0.08285824,Thyroid Gland
MYH10,0.030427473,Thyroid Gland
CGNL1,0.057842423,Thyroid Gland
SLC9A1,-0.124122243,Thyroid Gland
MYO6,0.126753388,Thyroid Gland
PABPC1,-0.006139181,Thyroid Gland
DLC1,0.06226699,Thyroid Gland
SH2B1,0.582085355,Thyroid Gland
WIPF2,0.144800082,Thyroid Gland
PPM1F,0.154453232,Thyroid Gland
PPM1M,0.108500477,Thyroid Gland
ZYX,-0.053213131,Thyroid Gland
PPP2CA,-0.0079752,Thyroid Gland
ARPC2,-0.16644607,Thyroid Gland
ARHGAP12,0.304539306,Thyroid Gland
PALLD,0.046385457,Thyroid Gland
PDPK1,0.099714038,Thyroid Gland
PTK2B,0.104154399,Thyroid Gland
IQGAP1,0.025502117,Thyroid Gland
RNF185,-0.054819383,Thyroid Gland
PARVA,-0.091206642,Thyroid Gland
TRIOBP,0.137310301,Thyroid Gland
CSK,-0.125609675,Thyroid Gland
SH3BP1,0.014360373,Thyroid Gland
MAGI1,0.219171998,Thyroid Gland
TSPAN1,-0.101247329,Thyroid Gland
HSPA2,0.122925516,Thyroid Gland
SHROOM3,0.017578611,Thyroid Gland
VASP,-0.087013556,Thyroid Gland
CEACAM1,-0.055980088,Thyroid Gland
ADD1,0.040296143,Thyroid Gland
LDB3,0.147866392,Thyroid Gland
MYH9,-0.087105339,Thyroid Gland
PIP5K1C,0.062596227,Thyroid Gland
CAPN2,-0.050553442,Thyroid Gland
CAPN1,-0.165817913,Thyroid Gland
PARVB,-0.106072786,Thyroid Gland
ARVCF,0.369068062,Thyroid Gland
STAT3,0.056601604,Thyroid Gland
PDE4D,0.004500131,Thyroid Gland
CD2AP,0.084156285,Thyroid Gland
ITGA8,0.452404592,Thymus
ITGA9,0.232094249,Thymus
ITGA1,0.463734029,Thymus
ITGA2,0.447689195,Thymus
ITGA3,0.162693182,Thymus
ITGA4,0.230853234,Thymus
ITGA5,0.153211051,Thymus
ITGA6,0.341489013,Thymus
ITGA7,-0.042174393,Thymus
ITGAX,0.181095081,Thymus
ITGAV,0.458298561,Thymus
ITGAL,-0.21603939,Thymus
ITGAM,0.171736483,Thymus
ITGAD,-0.0781317,Thymus
ITGAE,-0.407956939,Thymus
PTPN12,0.650785189,Thymus
PTPN11,0.643139267,Thymus
PTPN14,0.415024545,Thymus
SH3KBP1,-0.176296383,Thymus
SORBS1,0.389985415,Thymus
SORBS3,0.201121391,Thymus
SORBS2,0.137467487,Thymus
ADAM10,0.339030105,Thymus
ADAM12,0.366490846,Thymus
NDEL1,0.068496321,Thymus
ABI2,0.375491283,Thymus
ABI3,-0.335819991,Thymus
ABI1,0.486744472,Thymus
SRCIN1,-0.052090566,Thymus
RASA1,0.465662543,Thymus
ACTN4,0.349299423,Thymus
EZR,-0.07464796,Thymus
SIPA1L3,0.430949566,Thymus
PPFIA1,0.51121456,Thymus
RAPGEF1,0.403266683,Thymus
RAPGEF2,0.625068811,Thymus
TUBA1B,-0.164334408,Thymus
CALR,-0.268812223,Thymus
PFN1,-0.573903179,Thymus
SSX2IP,0.221229844,Thymus
CYTH2,-0.362455489,Thymus
CDH20,0.12417024,Thymus
CDH24,-0.050672749,Thymus
FAT1,0.48000762,Thymus
SOS1,0.628494216,Thymus
CBLL1,0.340274509,Thymus
KRIT1,0.574386486,Thymus
SCRIB,-0.080641408,Thymus
LYN,0.242931041,Thymus
VAV1,-0.375855313,Thymus
VAV3,-0.156885817,Thymus
VAV2,0.161484729,Thymus
FERMT2,0.454397172,Thymus
FERMT3,-0.404808193,Thymus
FERMT1,0.251699635,Thymus
CRKL,0.52105369,Thymus
NRP1,0.493860677,Thymus
NRP2,0.256351543,Thymus
AGAP2,-0.28405416,Thymus
ROCK1,0.515627562,Thymus
PLD1,0.320469075,Thymus
DOCK1,0.544357319,Thymus
ITGB1,0.592324746,Thymus
ITGB3,0.34738498,Thymus
ITGB2,-0.275983594,Thymus
ITGB5,0.153654936,Thymus
ITGB4,0.351249642,Thymus
ITGB7,0.055809131,Thymus
ITGB6,0.267945253,Thymus
ITGB8,0.525290366,Thymus
ITGA10,0.522109605,Thymus
ITGA11,0.1646869,Thymus
LRP1,0.326891966,Thymus
SIRPA,0.186137417,Thymus
TGFB1I1,0.179286198,Thymus
SHARPIN,-0.542633468,Thymus
CAPZA1,0.439344751,Thymus
LIN7A,0.165945949,Thymus
PVR,0.092868198,Thymus
MAPK1,0.611817612,Thymus
MAPK8,0.536297036,Thymus
NEDD9,0.515323967,Thymus
DIAPH1,-0.024122003,Thymus
PARD3,0.260098733,Thymus
CDH11,0.445774124,Thymus
CDH10,0.059664984,Thymus
CDH12,-0.039578025,Thymus
CDH15,-0.080190752,Thymus
CDH19,0.288950804,Thymus
CDH18,-0.172048774,Thymus
ABL1,0.468173167,Thymus
VEZT,0.487795532,Thymus
ADAM9,0.477728731,Thymus
PRKD1,0.277684622,Thymus
LAYN,0.207007485,Thymus
HEG1,0.481434654,Thymus
FHL2,-0.016320192,Thymus
FLNA,0.170229919,Thymus
CTNNA1,0.290596413,Thymus
CTNNA2,0.024015908,Thymus
CTNNA3,0.175245052,Thymus
SYNM,-0.141474393,Thymus
GAB1,0.496369669,Thymus
ASAP2,0.579519287,Thymus
ASAP3,0.353258963,Thymus
ARHGAP21,0.579674128,Thymus
ARHGAP26,0.084435687,Thymus
ARHGAP24,0.420750448,Thymus
PKD1,0.451403662,Thymus
PRKACA,0.246248842,Thymus
GNA12,0.189955742,Thymus
RAP1A,0.467160101,Thymus
INSR,0.576676617,Thymus
SPTBN1,0.548190966,Thymus
ACTN1,0.329720275,Thymus
TRIP6,-0.348823731,Thymus
CAV1,0.177585936,Thymus
SVIL,0.374764129,Thymus
MET,0.419755261,Thymus
CASS4,0.450450297,Thymus
CDH8,0.315166591,Thymus
HSPB1,-0.491813062,Thymus
AJAP1,-0.274799447,Thymus
PRNP,0.352252284,Thymus
PEAK1,0.540402113,Thymus
LPXN,-0.106978461,Thymus
LIMS2,-0.360112946,Thymus
LIMS1,0.480818726,Thymus
ARHGEF2,0.03234456,Thymus
CDH2,-0.103465465,Thymus
ACTB,-0.363461103,Thymus
STARD13,0.321009724,Thymus
JUP,0.262346998,Thymus
CTNND2,-0.251867675,Thymus
CTNND1,0.467330456,Thymus
TESK1,-0.077326446,Thymus
TRPM7,0.668962819,Thymus
LIMK1,0.214768284,Thymus
FER,0.558807752,Thymus
MAPK8IP3,0.45704925,Thymus
DLG1,0.61874473,Thymus
SPTLC1,0.537705862,Thymus
KCNH2,-0.177642039,Thymus
CIB2,-0.460677958,Thymus
CIB1,-0.527408933,Thymus
PTPN2,-0.139204381,Thymus
PTPN1,0.080394793,Thymus
PTPN6,-0.329527372,Thymus
OSTF1,-0.164709296,Thymus
DLG5,0.446958778,Thymus
INPP5D,0.051366222,Thymus
PXN,0.183214408,Thymus
THY1,-0.166873941,Thymus
MMP14,0.365719466,Thymus
HRAS,-0.125716808,Thymus
FLNB,0.427009329,Thymus
CDH22,0.005586553,Thymus
LPP,0.653717441,Thymus
PSEN1,0.468510231,Thymus
NUMB,0.676991839,Thymus
HAX1,-0.380476639,Thymus
GIT1,-0.2447144,Thymus
GIT2,0.289188117,Thymus
DEF6,-0.350326167,Thymus
RHOU,0.194376986,Thymus
RHOA,-0.214651071,Thymus
CTTN,0.130077711,Thymus
ENG,0.043238722,Thymus
TLN1,0.49768081,Thymus
SDC1,0.009094319,Thymus
SDC4,0.315781931,Thymus
EXOC3,-0.500550821,Thymus
ANK3,0.427242055,Thymus
SSH1,0.487310753,Thymus
RAVER1,0.154857164,Thymus
CBL,0.403433964,Thymus
NCK2,0.487577191,Thymus
MPP7,0.414490736,Thymus
CORO2A,0.082889268,Thymus
CSNK2A1,0.350917458,Thymus
ITGB1BP1,-0.197116414,Thymus
RAC1,-0.187893886,Thymus
VCL,0.538075837,Thymus
ILKAP,-0.607990651,Thymus
DBN1,-0.253849135,Thymus
ZFYVE21,-0.026206912,Thymus
PTK2,0.47371447,Thymus
ITGB3BP,-0.119505747,Thymus
FBLIM1,0.141343045,Thymus
RNF5,-0.389064246,Thymus
ACTR3,0.187932894,Thymus
NUDT16L1,-0.598467313,Thymus
NISCH,0.157961148,Thymus
CRK,0.333711793,Thymus
CSNK1E,0.376022881,Thymus
SRC,0.068000286,Thymus
TNS1,0.106318122,Thymus
TJP2,0.233692317,Thymus
TJP1,0.506735359,Thymus
SLC3A2,-0.449221826,Thymus
FSCN1,0.034940927,Thymus
CD151,0.153431722,Thymus
IRS1,0.303052607,Thymus
TRPV4,0.132097904,Thymus
SDCBP,0.316409637,Thymus
ARHGEF12,0.534505542,Thymus
MYOM1,0.272330076,Thymus
CORO1B,-0.113861044,Thymus
WASF2,0.33184358,Thymus
CTNNB1,0.32622118,Thymus
FABP3,-0.189176374,Thymus
MACF1,0.543902346,Thymus
MSN,0.463371522,Thymus
CDC42,0.188891296,Thymus
TRIO,0.486285187,Thymus
SLC16A3,-0.113609126,Thymus
ARHGAP32,0.518845793,Thymus
ARHGAP35,0.490204277,Thymus
TES,0.540390523,Thymus
MARCKS,0.155606139,Thymus
LMO7,0.500804318,Thymus
NME1,-0.490497021,Thymus
EPB41,0.043205248,Thymus
TIAM1,0.186619943,Thymus
PDZD2,0.3731032,Thymus
NF2,-0.235889457,Thymus
LASP1,0.336299563,Thymus
